"date_survey","governorate_ID","governorate_name","district_ID","district_name","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","price_diesel_normalised","sell_diesel","quantity_1L_diesel","diesel_quantity_other","price_diesel","calc_price_diesel","price_diesel_normalised_1","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_list","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","price_bottled_water_normalised","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","price_treated_water_normalised","sell_soap","quantity_1bar","soap_quantity_specify","price_soap","calc_price_soap","price_soap_normalised","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","price_laundry_powder_normalised","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","price_sanitary_napkins_normalised","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","price_cubic_meter","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","further_comments","_uuid"
2019-01-23,"YE23","Sana'a","YE2304","Bani Hushaysh","Sarf","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,410,"yes","yes",NA,410,NA,410,"YE18",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,60,NA,60,"yes","yes",75,150,160,160,"yes","yes",NA,120,NA,120,"yes","yes",NA,500,NA,500,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,5,NA,7,"yes",8000,NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",565,NA,"ae3f9d68-50c3-43eb-a27a-63fa0086190a"
2019-01-19,"YE23","Sana'a","YE2302","Arhab","Thaiban bait al washar","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,410,"yes","yes",NA,410,NA,410,"YE26",4,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,140,149.3333333,149.3333333,"yes","yes",NA,120,NA,120,"yes","yes",NA,500,NA,500,"YE13","Wholesaler",2,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,8,"Private","Pumping_Station_or_Borehole","no",1500,8,NA,10,"yes",15000,NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",550,NA,"5b14d172-7fa3-458c-b25c-bc2f742616aa"
2019-01-19,"YE23","Sana'a","YE2302","Arhab","Thaiban bait al washar","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,410,"yes","yes",NA,410,NA,410,"YE26",6,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,160,170.6666667,170.6666667,"yes","yes",NA,110,NA,110,"yes","yes",NA,520,NA,520,"YE13","Wholesaler",2,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,8,"Private","Pumping_Station_or_Borehole","no",1500,8,NA,10,"yes",15000,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",550,NA,"5316e574-b436-4e5d-b296-288de445e2e5"
2019-01-19,"YE23","Sana'a","YE2302","Arhab","Thaiban bait al washar","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,425,"yes","yes",NA,425,NA,425,"YE13",3,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,150,160,160,"yes","yes",NA,110,NA,110,"yes","yes",NA,500,NA,500,"YE13","Wholesaler",2,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,8,"Private","Pumping_Station_or_Borehole","no",1500,8,NA,10,"yes",15000,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",550,NA,"b7bdd023-b391-4cf6-ab28-16e7f0d858ad"
2019-01-23,"YE23","Sana'a","YE2303","Nihm","Thuma","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,450,"yes","yes",NA,450,NA,450,"YE13",4,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,150,160,160,"yes","yes",NA,120,NA,120,"yes","yes",NA,500,NA,500,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1400,7,NA,10,"yes",10000,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,"59734e1f-94ca-45eb-8a58-5a50648a410a"
2019-01-23,"YE23","Sana'a","YE2303","Nihm","Thuma","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,360,NA,450,"yes","yes",NA,450,NA,450,"YE13",3,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,150,160,160,"yes","yes",NA,120,NA,120,"yes","yes",NA,520,NA,520,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1400,7,NA,10,"yes",10000,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,"d79988d7-6815-4058-bd85-28ace9a5649f"
2019-01-23,"YE23","Sana'a","YE2303","Nihm","Thuma","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,350,"no",NA,NA,NA,NA,NA,"YE13",2,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,NA,"yes","yes",75,150,160,160,"yes","yes",NA,110,NA,110,"yes","yes",NA,500,NA,500,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1400,7,NA,10,"yes",10000,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,"560a0dd9-0529-4d5d-900a-0f8537f56a61"
2019-01-20,"YE24","Aden","YE2408","Khur Maksar","Alareesh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,275,"no",NA,NA,NA,NA,NA,"YE24",2,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"f0bb4f57-ec37-40a7-abf2-b2d863fc5041"
2019-01-20,"YE24","Aden","YE2408","Khur Maksar","Alareesh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,60,NA,60,"yes","yes",70,120,137.1428571,137.1428571,"yes","no",110,140,127.2727273,127.2727273,"yes","yes",NA,550,NA,550,"YE24","Wholesaler",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"The market does not have exchange offices.","117da276-9fc1-4c66-9fac-41b44d92b3b3"
2019-01-20,"YE24","Aden","YE2408","Khur Maksar","Alareesh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,275,"no",NA,NA,NA,NA,NA,"YE24",2,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,NA,"f247336e-1ed9-4b51-a4ef-4a414b61ed32"
2019-01-20,"YE24","Aden","YE2408","Khur Maksar","Alareesh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,70,NA,70,"yes","yes",70,120,137.1428571,137.1428571,"yes","no",110,130,118.1818182,118.1818182,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,NA,"8a3f9595-3185-49c3-9758-4168a2acb5eb"
2019-01-20,"YE24","Aden","YE2408","Khur Maksar","Alareesh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Public","Pumping_Station_or_Borehole","no",5000,5,NA,10,"yes",25000,28000,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes",525,NA,"4fef7a9d-d759-4a81-8eb2-b3d441d8cd63"
2019-01-23,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e New Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,310,"yes","yes",NA,310,NA,310,"YE24",3,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",550,NA,"b624d5c8-bd76-4a0b-80ab-1d382941c7c4"
2019-01-23,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e New Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3.5,"Private","Water_Spring","no",4000,5,NA,45,"yes",14000,15000,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes",530,NA,"85b784b3-9a6e-49fe-a87b-6047dfce9980"
2019-01-23,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e New Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,275,"no",NA,NA,NA,NA,NA,"YE24",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"5ec9753e-714b-4b1a-b3aa-2abb88ec8f79"
2019-01-23,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e New Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,NA,130,"yes","yes",NA,150,NA,150,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,130,118.1818182,118.1818182,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",3,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"9c92c056-fa8c-4d1d-92f2-990c1bae11f7"
2019-01-23,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e New Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,NA,130,"yes","yes",NA,150,NA,150,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,140,127.2727273,127.2727273,"yes","yes",NA,450,NA,450,"YE24","Wholesaler",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",550,NA,"82406514-2d07-4498-a3a5-dbafe864a10f"
2019-01-22,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e Old Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,310,"yes","yes",NA,310,NA,310,"YE24",3,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",540,NA,"1d5b7eea-aecf-4a25-ac10-26afcdb641b4"
2019-01-20,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e Old Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4.5,"Private","Pumping_Station_or_Borehole","Do_not_know",250,3,NA,15,"yes",6000,10000,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes",530,NA,"fe2b8615-718d-40d5-b0cd-23c46af3432b"
2019-01-20,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e Old Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,275,"no",NA,NA,NA,NA,NA,"YE24",7,"Other_see_next_question",0,0,0,0,0,0,0,1,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"602c8256-6082-4cd2-8170-2661a6a00867"
2019-01-20,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e Old Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,NA,140,"yes","yes",NA,120,NA,120,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,130,118.1818182,118.1818182,"yes","yes",NA,500,NA,500,"YE24",NA,3,"Other_see_next_question",0,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"ef7daa75-81bc-46c2-ac96-00da0eba56ab"
2019-01-22,"YE24","Aden","YE2404","Al Buraiqeh","Ba Nafe'e Old Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,150,NA,150,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,150,136.3636364,136.3636364,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",540,NA,"16eb078b-7480-4f2a-9ff0-25b62e6af68b"
2019-01-20,"YE25","Lahj","YE2515","Tuban","Alfayoosh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,305,"yes","yes",NA,305,NA,305,"YE24",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"5d04e4dd-8fe4-49bd-af16-1ba07b403b4d"
2019-01-20,"YE25","Lahj","YE2515","Tuban","Alfayoosh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",250,3,NA,10,"yes",6000,8000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",530,NA,"a114d212-460a-4209-a83f-e8c09db562ba"
2019-01-20,"YE25","Lahj","YE2515","Tuban","Alfayoosh Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,275,NA,305,"yes","yes",NA,305,NA,305,"YE25",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"d8f08cab-56bf-4f42-aafe-a17277094853"
2019-01-20,"YE25","Lahj","YE2515","Tuban","Alfayoosh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,300,NA,300,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,50,45.45454545,45.45454545,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",530,NA,"fe977731-aa1c-4a74-ae70-8f81466e1378"
