date_survey,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,further_comments,_uuid
1/22/2019,YE22,Sa'ada,YE2215,Sa'adah,Al Markazi,Urban,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,340,NaN,,,Yes,Yes,,420,NaN,,,YE16,30,Price Inflation Insecurity and Instability Transportation Issues,1,0,0,1,0,0,1,0,0,0,0,,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,100,NaN,,,Yes,Yes,,300,NaN,,,Yes,Yes,80,120,120,,,Yes,Yes,,90,NaN,,,Yes,Yes,,900,NaN,,,YE13,Wholesaler,5,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,No,1000,2,,5,Yes,2500,5000,No Constraints,0,0,0,0,0,0,0,0,0,1,0,Yes,560,,618e807b-295e-47fb-929e-7c3465d44cea
1/24/2019,YE22,Sa'ada,YE2215,Sa'adah,Al Markazi,Urban,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,340,NaN,,,Yes,Yes,,410,NaN,,,YE16,2,Price Inflation Supply Shortage,1,0,0,0,1,0,0,0,0,0,0,,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,100,NaN,,,Yes,Yes,,300,NaN,,,Yes,Yes,80,100,100,,,Yes,Yes,,100,NaN,,,Yes,Yes,,800,NaN,,,YE13,Wholesaler,,Liquidity Shortage,0,1,0,0,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping Station or Borehole,Yes,900,5,,5,No,,,No Constraints,0,0,0,0,0,0,0,0,0,1,0,Yes,560,,50e84aaf-2f78-4190-94b1-3e5871b3a32f
1/22/2019,YE22,Sa'ada,YE2215,Sa'adah,Ghadrah,Urban,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,100,NaN,,,Yes,Yes,,300,NaN,,,Yes,Yes,80,100,100,,,Yes,Yes,,110,NaN,,,Yes,Yes,,950,NaN,,,YE29,Wholesaler,2,Government Regulations Transportation Issues,0,0,0,0,0,1,1,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,4,Do_not_know,Pumping Station or Borehole,Do_not_know,900,1,,4,No,,,No Constraints,0,0,0,0,0,0,0,0,0,1,0,Yes,570,,cf05abc2-d029-4bfe-8e5b-ea468547d155
1/22/2019,YE22,Sa'ada,YE2211,Sahar,Al Moody,Rural,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,100,NaN,,,Yes,Yes,,300,NaN,,,Yes,Yes,80,120,120,,,Yes,Yes,,110,NaN,,,Yes,Yes,,1000,NaN,,,YE22,Wholesaler,,Price Inflation Shortage of Demand,1,0,1,0,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,No,1000,6,,10,Yes,2500,5000,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,Yes,570,,3b342bb7-7aaa-494f-9aee-3d5a6f30e688
1/23/2019,YE22,Sa'ada,YE2211,Sahar,Al Talh,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,340,NaN,,,Yes,Yes,,420,NaN,,,YE16,,Price Inflation Supply Shortage,1,0,0,0,1,0,0,0,0,0,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,570,,ba93759c-79cf-4789-8457-1d2e26df8d18
1/22/2019,YE22,Sa'ada,YE2211,Sahar,Al Talh,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,340,NaN,,,Yes,Yes,,410,NaN,,,,,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,100,NaN,,,Yes,Yes,,300,NaN,,,Yes,Yes,80,100,100,,,Yes,Yes,,100,NaN,,,Yes,Yes,,850,NaN,,,YE22,Wholesaler,,Price Inflation Supply Shortage,1,0,0,0,1,0,0,0,0,0,0,Yes,Cash Mobile money,1,1,0,0,0,0,0,0,0,,8,Private,Treatment Station,Do_not_know,900,1,,5,Yes,2500,5000,No Constraints,0,0,0,0,0,0,0,0,0,1,0,Yes,570,,2cfce77b-b813-4141-9d51-349b0fee6af1
1/23/2019,YE15,Taizz,YE1519,Salh,Assifrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,350,NaN,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,130,NaN,,,yes,yes,100,110,88,,,yes,yes,,90,NaN,,,yes,yes,,550,NaN,,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,15,,20,yes,10000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,d5f90f36-f205-4703-85ee-02fccfd1fe29
1/28/2019,YE15,Taizz,YE1519,Salh,Assifrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,350,NaN,,,YE24,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,100,80,,,yes,yes,,120,NaN,,,yes,yes,,600,NaN,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,,yes,6500,33,,50,yes,7000,8000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,580,,440c8856-c381-48db-8e74-62a8ad8e78a4
1/28/2019,YE15,Taizz,YE1519,Salh,Assifrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,350,NaN,,,YE24,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,100,80,,,yes,yes,,110,NaN,,,yes,yes,,630,NaN,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,6500,32,,45,yes,7400,8400,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,590,,34ebbd1e-c2e5-4f09-850e-91a8c1c58a09
1/28/2019,YE15,Taizz,YE1519,Salh,Assifrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,345,NaN,,,YE24,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,120,NaN,,,yes,yes,100,100,80,,,yes,yes,,120,NaN,,,yes,yes,,600,NaN,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,6500,33,,45,yes,7000,8000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,585,,1a6fddbf-4586-4bfc-b12b-eb540624056f
1/22/2019,YE23,Sana'a,YE2305,Sanhan,Al Hendawnah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,Do_not_know,2,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,400,150,30,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,30,Private,Pumping_Station_or_Borehole,yes,1200,1,,1,yes,9500,14500,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,500,,ea87a873-ccf3-454e-bc35-3d6561893029
1/22/2019,YE23,Sana'a,YE2305,Sanhan,Al Huthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE13,7,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,150,120,,,yes,yes,,150,NaN,,,yes,yes,,480,NaN,,,YE13,Wholesaler,3,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,yes,1300,5,,15,yes,6500,13000,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,yes,540,,64494f19-6925-42d3-83fd-6fea8b90cb4b
1/26/2019,YE22,Sa'ada,YE2209,Saqayn,Al Ethnain Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,410,NaN,,,yes,yes,,450,NaN,,,YE22,7,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,150,120,,,yes,yes,,120,NaN,,,yes,yes,,520,NaN,,,YE22,Wholesaler,4,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,yes,7000,5,,10,yes,9500,14000,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,540,,1ac0f38e-3aae-4b4b-9b74-6d5d81759df4
1/26/2019,YE22,Sa'ada,YE2209,Saqayn,Al Ethnain Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,NaN,,,yes,yes,,440,NaN,,,YE22,7,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,120,NaN,,,yes,yes,100,150,120,,,yes,yes,,150,NaN,,,yes,yes,,450,NaN,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,yes,6500,6,,13,yes,8500,14500,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,520,,c5f5f87a-95f5-4bfa-8446-6461db11b3ac
1/26/2019,YE22,Sa'ada,YE2209,Saqayn,Al Sabt qout-market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,450,NaN,,,YE22,6,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,160,128,,,yes,yes,,160,NaN,,,yes,yes,,450,NaN,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,30,Private,Water_Spring,yes,4600,3,,4,yes,7500,13000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,540,,e6a67646-f3f9-4f68-81f9-767a05a5e8f4
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Al Huban market,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE24,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,no,170,550,258.8235294,,,yes,no,110,120,109.0909091,,,yes,no,12,900,750,,,Vendor_did_not_answer,Vendor,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,7000,10,,10,yes,7000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,0261af40-2e82-42ae-a870-2a151fba1e2c
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Al Rifa'ie market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE30,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,150,,,yes,yes,,100,NaN,,,yes,yes,,480,NaN,,,,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,64cfa975-2d70-4c06-a773-c79c4cba525f
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Al Zendani market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE30,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,150,NaN,,,yes,yes,80,100,100,,,yes,yes,,150,NaN,,,yes,yes,,450,NaN,,,YE24,Vendor,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,c9f3e085-29a3-4025-a481-05caf4b9d6ba
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Dars market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE24,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,75,NaN,,,yes,yes,80,100,100,,,yes,yes,,130,NaN,,,yes,yes,,450,NaN,,,,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,98145b8a-68a4-4884-8663-50d271720a80
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Dars market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE30,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,80,NaN,,,yes,yes,100,100,80,,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,YE24,Vendor,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,c5d95802-612d-4dfe-8d94-ed94e5823be9
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Jawlat Safrtal market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE24,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,80,NaN,,,yes,yes,100,150,120,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE24,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,82dbde3c-156c-4582-9b13-7785c9d7d090
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Mafraq Mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE30,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,200,NaN,,,yes,yes,80,180,180,,,yes,yes,,100,NaN,,,yes,yes,,350,NaN,,,Do_not_know,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,5000,10,,10,yes,3000,5000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,ca037250-eb27-4fe9-aa47-d2b835bc1a2d
1/23/2019,YE15,Taizz,YE1502,Shara'b As Salam,Mafraq Mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE30,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,100,80,,,yes,yes,,80,NaN,,,yes,yes,,400,NaN,,,YE24,Vendor,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,3000,3,,5,Do_not_know,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,540,,3b621e7a-1ae7-4baa-a026-b4993dafb790
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Amazon for treated water,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,100,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,8a946ef0-695b-4900-832c-199b38a556b4
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Mansour petrol station,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,425,NaN,,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,2678f3ea-4dca-4ec0-8afc-53ccb5a35dec
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Ostoura station for treated water,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,90,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,30d747f2-95d1-45f3-aba0-367734875fe9
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Sa'eedi for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,64,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,61da84cf-17fe-4d72-9d57-d4d50ec12155
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Sayyah shops for food supplies,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,83.2,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,6dbc9ba1-8c90-4753-8b51-0b9b442f54ed
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Al Zuraiqi Alwan for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,64,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,4df7170f-d43a-42ac-b6fc-6509e09ca7dc
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Fath Al Rahman shop for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,120,76.8,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,89bb8f57-01e4-477a-bc59-2b470b935280
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Khaed Mefreh water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,1400,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,943c0d50-8fe5-41b1-a294-d36f06a238d2
1/24/2019,YE13,Amanat Al Asimah,YE1302,Shu'aub,Mamdouh Al Zafni watre trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,15,Private,Pumping_Station_or_Borehole,yes,666,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,90857ad1-3277-4ccb-8d15-2d1c9bf671ad
