date_survey,enumerator_id,select_one_organisation_name,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,_uuid
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,yes,,100,NaN,100,yes,yes,85,120,112.9411765,112.9411765,yes,yes,,90,NaN,90,yes,yes,,550,NaN,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,062f3796-86ff-4bb4-bbbe-8bf9e86a4bfc
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,no,,,,,,yes,yes,85,130,122.3529412,122.3529412,yes,yes,,100,NaN,100,yes,yes,,550,NaN,550,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,368e9c4c-0632-46fd-b5d6-fb15b1928d02
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,NaN,90,no,,,,,,yes,yes,85,116,109.1764706,109.1764706,yes,no,5280,4600,87.12121212,87.12121212,yes,yes,,460,NaN,460,YE24,Wholesaler,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,ffa70df3-088c-4d3e-a43c-d3feaeb63638
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,no,,,,,,yes,yes,85,130,122.3529412,122.3529412,yes,yes,,100,NaN,100,yes,yes,,600,NaN,600,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,3.6,Private,Pumping_Station_or_Borehole,no,555,2,,10,yes,25000,12000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,530,4fbb0c0c-b484-420c-9635-82197d6df03e
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Al Bereen Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,85,120,112.9411765,112.9411765,yes,yes,,100,NaN,100,yes,yes,,450,NaN,450,YE24,Wholesaler,3,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7.5,Private,Pumping_Station_or_Borehole,no,666,1,,10,yes,15000,25000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,208fefcf-8079-4295-a3f0-f8f8cf911780
11/24/2018,Fat-heyah,TYF,YE15,YE1509,Mafraq Jabal Habshi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,,200,NaN,200,no,,,,,,yes,yes,85,150,141.1764706,141.1764706,yes,yes,,100,NaN,100,no,,,,,,YE15,Wholesaler,1,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,2abea617-e2a2-4036-8745-b3e498da96db
11/24/2018,Mohammed,TYF,YE15,YE1513,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE24,7,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,,,,,,,,,,,,yes,no,15,1750,87.5,87.5,no,,,,,,yes,yes,75,225,240,240,yes,no,4800,3600,75,75,yes,no,160,8000,500,500,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2000,3,,5,yes,2000,4000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,530,59b35f5a-b580-4c6c-8ff8-eaba66c25b8d
11/24/2018,Mohammed,TYF,YE15,YE1513,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE24,2,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,85,no,,,,,,yes,no,600,1000,133.3333333,133.3333333,yes,no,4800,5200,108.3333333,108.3333333,yes,no,144,8000,555.5555556,555.5555556,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.5,Private,Pumping_Station_or_Borehole,no,2000,7,,8,yes,0,14000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,520,c49f73de-4ba6-4e66-8c48-bb4fd14c3d8d
11/24/2018,Mohammed,TYF,YE15,YE1513,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,Vendor_did_not_answer,10,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations Transportation_issues Other_see_next_question,1,1,0,1,0,1,1,1,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,no,110,100,90.90909091,90.90909091,yes,yes,,600,NaN,600,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Treatment_Station,yes,6000,5,,20,yes,14000,24000,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,535,692ebf15-c9c3-46da-a056-3faa7a4b2a60
11/24/2018,Mohammed,TYF,YE15,YE1513,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE24,7,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,400,426.6666667,426.6666667,yes,yes,,80,NaN,80,yes,yes,,600,NaN,600,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1750,2,,30,yes,12000,15000,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,530,917d0f62-9101-4de7-ad28-5190598eed9a
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat khadir market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE15,1,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,170,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,no,110,100,90.90909091,90.90909091,yes,yes,,600,NaN,600,YE15,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2166,3,,5,yes,1000,2000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,530,48fe4378-dcef-42ec-9985-3bb8c45e6680
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat Khadir market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE15,2,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2350,117.5,117.5,no,,,,,,yes,no,600,1200,160,160,yes,no,4800,3300,68.75,68.75,yes,no,160,7300,456.25,456.25,YE15,Wholesaler,14,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2285,15,,15,yes,10500,11000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,537,a3a2e80d-48aa-42fa-b478-c2e2f7c49848
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat Khadir Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,475,NaN,475,YE15,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2250,112.5,112.5,no,,,,,,yes,no,5400,10000,148.1481481,148.1481481,yes,no,2000,3700,185,185,yes,no,160,7500,468.75,468.75,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.5,Private,Pumping_Station_or_Borehole,no,1538,5,,5,yes,12000,13000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,540,b375cd04-0b1a-4cf5-9d53-a8184d2a474f
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat Khadir market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,85,no,,,,,,yes,no,5400,8000,118.5185185,118.5185185,yes,no,4800,3600,75,75,yes,no,160,8000,500,500,YE15,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.5,Private,Treatment_Station,yes,5000,5,,5,yes,9750,13000,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,530,2cd78742-7207-410c-b6c8-bb4904212c9a
11/24/2018,Mohammed,TYF,YE15,YE1513,Ar Raheda,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,no,110,80,72.72727273,72.72727273,yes,yes,,500,NaN,500,YE15,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,e8e045cb-316a-4113-b649-412f919a8052
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat Khadir market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,1.5,250,125,125,yes,yes,,100,NaN,100,yes,yes,75,250,266.6666667,266.6666667,yes,yes,,120,NaN,120,yes,yes,,700,NaN,700,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,2c08e192-ec04-4fb9-b2ff-ae22a7d51d16
11/24/2018,Mohammed,TYF,YE15,YE1513,Dimnat Khadir Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,400,426.6666667,426.6666667,yes,no,700,500,71.42857143,71.42857143,yes,yes,,500,NaN,500,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,241f3fbf-0c05-4204-8a9b-905459acfd0b
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Tarbeyah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,140,140,140,yes,no,110,120,109.0909091,109.0909091,yes,yes,,400,NaN,400,YE18,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,b798e017-8af9-4984-8b8f-aa2b2f77f2d3
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Zareebah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,130,130,130,yes,no,110,100,90.90909091,90.90909091,yes,yes,,350,NaN,350,YE18,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,60b2dfb7-bd3d-41b8-b34c-27399edafa79
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Zareebah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,no,,,,,,yes,yes,80,120,120,120,yes,no,110,120,109.0909091,109.0909091,no,,,,,,YE18,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Treatment_Station,yes,6000,7,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,6b2fe123-1f4b-40d7-89f5-9f24cb10e307
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Zareebah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,no,,,,,,yes,yes,80,120,120,120,yes,no,110,120,109.0909091,109.0909091,no,,,,,,YE18,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,91a9e1db-8448-4b61-97e4-01ced3d9ae08
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Souq Al Markezi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,549,NaN,549,yes,yes,,550,NaN,550,YE18,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,150,150,150,yes,no,110,140,127.2727273,127.2727273,yes,yes,,450,NaN,450,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,55b0691b-4c73-4cc5-85f2-db8050a70694
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Modon,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,150,150,150,yes,no,110,140,127.2727273,127.2727273,yes,yes,,430,NaN,430,YE18,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,2c84a914-a667-4379-b528-5226f1bbbeb6
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Markazi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,150,150,150,yes,no,110,138,125.4545455,125.4545455,yes,yes,,450,NaN,450,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,c6b67ff0-08f5-405a-b232-a171cc9f6a93
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Muwaqar,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,120,120,120,yes,no,110,120,109.0909091,109.0909091,yes,yes,,500,NaN,500,YE18,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,4f47e4cd-a45b-4429-b5cc-3698608f5a33
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Muwaqar,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,550,yes,yes,,550,NaN,550,YE18,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,120,120,120,yes,no,110,120,109.0909091,109.0909091,yes,yes,,350,NaN,350,YE18,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,e445fa39-987e-43eb-9d02-d41113ba307d
11/26/2018,Mohammed,TYF,YE18,YE1824,Al Tarbeyah,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,140,140,140,yes,no,110,120,109.0909091,109.0909091,yes,yes,,400,NaN,400,YE18,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,80e3a170-515f-4d87-838d-b3c546ca81fb
11/25/2018,Mahmoud,YFCA,YE20,YE2007,Al Ahad,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,12750,637.5,637.5,yes,no,20,12500,625,625,Vendor_did_not_answer,2,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,140,yes,no,5,190,380,380,yes,yes,80,190,190,190,yes,yes,,130,NaN,130,yes,yes,,650,NaN,650,Vendor_did_not_answer,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Pumping_Station_or_Borehole,no,550,5,,10,Do_not_know,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,540,0c074911-2c91-4348-be7a-1e5a0d002bd8
11/25/2018,Mahmoud,YFCA,YE20,YE2007,Meshrafah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,11700,585,585,yes,no,20,12000,600,600,Vendor_did_not_answer,2,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,5,250,500,500,yes,yes,80,120,120,120,yes,yes,,140,NaN,140,yes,yes,,820,NaN,820,Vendor_did_not_answer,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Pumping_Station_or_Borehole,,600,5,,10,Do_not_know,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,540,8b257912-261c-4e3a-b21a-fee9cee16a0c
11/22/2018,Dirham,YSD,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE18,8,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,75,150,160,160,yes,yes,,130,NaN,130,yes,yes,,650,NaN,650,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,7,,7,yes,8500,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,530,2bd52ec3-89b0-4227-96fb-975aca506521
11/22/2018,Dirham,YSD,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,600,NaN,600,YE18,8,Price_inflation Liquidity_shortage Shortage_of_demand Government_regulations,1,1,1,0,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,110,NaN,110,yes,yes,75,160,170.6666667,170.6666667,yes,yes,,130,NaN,130,yes,yes,,600,NaN,600,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,7,,7,yes,8500,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,530,906835f4-d8fa-4f1c-a17e-63b385cfd9d9
