Index_ID,date_ID,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel.Cash,cash_feasibility_fuel.Mobile_money,cash_feasibility_fuel.Credit_debit_Card,cash_feasibility_fuel.Prepaid_cards,cash_feasibility_fuel.Credit,cash_feasibility_fuel.Vouchers,cash_feasibility_fuel.Bartering,cash_feasibility_fuel.Other,cash_feasibility_fuel.Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple.Price_inflation,fuel_constraints_multiple.Liquidity_shortage,fuel_constraints_multiple.Shortage_of_demand,fuel_constraints_multiple.Insecurity_and_instability,fuel_constraints_multiple.Supply_shortage,fuel_constraints_multiple.Government_regulations,fuel_constraints_multiple.Transportation_issues,fuel_constraints_multiple.Other_see_next_question,fuel_constraints_multiple.Do_not_know,fuel_constraints_multiple.No_constraints,fuel_constraints_multiple.Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash.Cash,cash_feasibility_wash.Mobile_money,cash_feasibility_wash.Credit_debit_Card,cash_feasibility_wash.Prepaid_cards,cash_feasibility_wash.Credit,cash_feasibility_wash.Vouchers,cash_feasibility_wash.Bartering,cash_feasibility_wash.Other,cash_feasibility_wash.Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple.Price_inflation,wash_constraints_multiple.Liquidity_shortage,wash_constraints_multiple.Shortage_of_demand,wash_constraints_multiple.Insecurity_and_instability,wash_constraints_multiple.Supply_shortage,wash_constraints_multiple.Government_regulations,wash_constraints_multiple.Transportation_issues,wash_constraints_multiple.Other_see_next_question,wash_constraints_multiple.Do_not_know,wash_constraints_multiple.No_constraints,wash_constraints_multiple.Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking.Cash,cash_feasibility_water_trucking.Mobile_money,cash_feasibility_water_trucking.Credit_debit_Card,cash_feasibility_water_trucking.Prepaid_cards,cash_feasibility_water_trucking.Credit,cash_feasibility_water_trucking.Vouchers,cash_feasibility_water_trucking.Bartering,cash_feasibility_water_trucking.Other,cash_feasibility_water_trucking.Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple.Price_inflation,constraints_multiple.Liquidity_shortage,constraints_multiple.Shortage_of_demand,constraints_multiple.Insecurity_and_instability,constraints_multiple.Supply_shortage,constraints_multiple.Government_regulations,constraints_multiple.Transportation_issues,constraints_multiple.Other_see_next_question,constraints_multiple.Do_not_know,constraints_multiple.No_constraints,constraints_multiple.Vendor_did_not_answer,exchange_rate,uuid
1010,Nov-18,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,575,NA,575,YE18,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,NA,140,NA,140,yes,yes,NA,90,NA,90,yes,yes,75,150,160,160,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,8000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,530,acf46a39-73b7-4480-a478-ee3d1734c0b9
1011,Nov-18,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,580,NA,580,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,75,150,160,160,yes,yes,NA,120,NA,120,yes,yes,NA,620,NA,620,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,8000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,530,f2ba2529-6a55-4bf9-80ac-6d16cd79aad5
1012,Nov-18,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,580,NA,580,YE18,9,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,110,NA,110,yes,yes,75,150,160,160,yes,yes,NA,130,NA,130,yes,yes,NA,600,NA,600,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,8000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,530,de507059-1994-48f1-8a19-5ecc23ad11b4
1013,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Huthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,125,100,100,yes,yes,NA,100,NA,100,yes,yes,NA,620,NA,620,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1600,1,NA,5,yes,15000,20000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,550,841d7bbc-e361-48d6-a864-b87bc5ccb20b
1014,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,110,NA,110,yes,yes,100,100,80,80,yes,yes,NA,90,NA,90,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1600,1,NA,6,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,545,971458f9-3a89-4f41-a714-46379538fce7
1015,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Huthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,130,104,104,yes,yes,NA,100,NA,100,yes,yes,NA,700,NA,700,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,5,yes,13500,18500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,550,a740a775-4346-4f0f-9718-44aceba66302
1016,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,110,88,88,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,7,Private,Pumping_Station_or_Borehole,yes,1000,2,NA,3,yes,9000,13000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,547,d095f69a-f988-4805-99b7-edef8c138345
1017,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,120,96,96,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,5,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,545,f0729365-e103-4491-a664-a38834fecb4a
1018,Nov-18,YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,120,96,96,yes,yes,NA,140,NA,140,yes,yes,NA,700,NA,700,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,1,1,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1200,2,NA,3,yes,9500,14500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,545,fafe12b1-6452-4a5e-b172-d6b3a374cb93
1019,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,510,NA,510,yes,yes,NA,550,NA,550,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,140,112,112,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,yes,850,1,NA,4,yes,9500,14500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,550,d08109d7-80aa-4205-9899-ef76db35964e
1020,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,100,120,96,96,yes,yes,NA,100,NA,100,yes,yes,NA,200,NA,200,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash Mobile_money Credit_debit_Card,1,1,1,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,yes,900,1,NA,5,yes,9000,13500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,545,349018b6-6ec7-47a2-84f1-442f48e9cfc8
1021,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,120,96,96,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,5000,1,NA,3,yes,9500,14500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,550,6e4b135e-7db6-432f-89c3-90cfb723d92b
1022,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Matnah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,7,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,130,104,104,yes,yes,NA,120,NA,120,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,900,3,NA,5,yes,9500,14500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,540,4ddcf2d6-d98f-4d1e-9867-ca294cd19010
1023,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Matnah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,yes,yes,NA,100,NA,100,yes,yes,100,120,96,96,yes,yes,NA,110,NA,110,yes,yes,NA,650,NA,650,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,1,1,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,850,1,NA,5,yes,13000,17000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,540,2fbf743b-2451-4c7a-b298-fd1b55e072da
1024,Nov-18,YE23,Sana'a,YE2307,Bani Matar,Matnah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,120,NA,120,yes,yes,100,130,104,104,yes,yes,NA,100,NA,100,yes,yes,NA,600,NA,600,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,NA,1000,1,NA,5,yes,10000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,545,81580090-3b0b-493b-9cbd-e387bf6ae180
1025,Nov-18,YE23,Sana'a,YE2312,Khwlan,Al Sha'b Al Aswad shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,510,NA,510,yes,yes,NA,540,NA,540,Vendor_did_not_answer,4,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,75,170,181.3333333,181.3333333,yes,yes,NA,120,NA,120,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2100,1,NA,2,no,NA,NA,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,520,e5762b75-49cf-4641-b669-225a8bd9f638
1026,Nov-18,YE23,Sana'a,YE2312,Khwlan,Antar Al Hamani shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,Vendor_did_not_answer,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,no,NA,NA,NA,NA,NA,yes,yes,75,160,170.6666667,170.6666667,yes,yes,NA,120,NA,120,yes,yes,NA,570,NA,570,YE13,Wholesaler,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,2100,2,NA,3,no,NA,NA,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,510,5baee481-f829-4d2d-90b6-554495909db8
1027,Nov-18,YE23,Sana'a,YE2312,Khwlan,Ma'eedh shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,500,NA,500,yes,yes,NA,530,NA,530,YE13,2,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,yes,yes,NA,300,NA,300,yes,yes,75,160,170.6666667,170.6666667,yes,yes,NA,110,NA,110,yes,yes,NA,600,NA,600,YE13,Wholesaler,2,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,Do_not_know,2000,3,NA,3,Do_not_know,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,500,3c65daf6-5f1d-4e67-9162-4c59991e11b0
1028,Nov-18,YE23,Sana'a,YE2316,Jihanah,Dalhan,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,580,NA,580,YE18,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,140,yes,yes,NA,80,NA,80,yes,yes,80,150,150,150,yes,yes,NA,130,NA,130,yes,yes,NA,470,NA,470,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,1,NA,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,540,7b5d100b-cd78-4ba7-8af5-aa136966e870
1029,Nov-18,YE23,Sana'a,YE2316,Jihanah,Najjar,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,580,NA,580,YE18,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,80,150,150,150,yes,yes,NA,100,NA,100,yes,yes,NA,470,NA,470,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,1,NA,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,540,aa17d1d1-22b2-4bd2-93e9-4067044ebcce
1030,Nov-18,YE23,Sana'a,YE2316,Jihanah,Qudami,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,575,yes,yes,NA,580,NA,580,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,80,NA,80,yes,yes,80,200,200,200,yes,yes,NA,130,NA,130,yes,yes,NA,470,NA,470,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,1,NA,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,540,aabf28db-3a30-49dc-b860-56e600fb2574
1031,Nov-18,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,390,NA,390,yes,yes,NA,460,NA,460,YE24,21,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,fb7ac5b5-954c-47f9-9592-04d9df600754
1032,Nov-18,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Treatment_Station,yes,1000,20,NA,1,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,550,81a1761d-a24d-4154-8668-ed0c4c246f32
1033,Nov-18,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,5b547d25-081d-4e1b-bca7-8bc9413188a3
1034,Nov-18,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,300,150,150,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,200,181.8181818,181.8181818,yes,yes,NA,600,NA,600,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,6c8d652a-1d4b-4c51-817d-4319bb2329f9
